e-	Cerenkov	6	3	3	-46.585	476.732	1140.63	0.185644
e-	Cerenkov	5	3	3	-57.5666	469.137	1153.94	0.188356
e-	Cerenkov	5	3	4	-57.5648	469.135	1153.94	0.187081
e-	Cerenkov	5	3	5	-57.5642	469.135	1153.94	0.186633
e-	Cerenkov	5	3	6	-57.5639	469.134	1153.94	0.184446
e-	Cerenkov	4	3	3	196.762	443.914	1284.37	0.418981
e-	Cerenkov	4	3	4	196.536	444.261	1284.62	0.1986
e-	Cerenkov	6	3	1	57.0358	252.991	1257.11	0.281583
e-	Cerenkov	5	3	1	146.266	461.763	1313.11	0.248936
e-	Cerenkov	4	3	2	146.036	468.042	1312.72	0.324557
e-	Cerenkov	6	3	2	57.0451	252.949	1257.07	0.26744
e-	Cerenkov	6	3	3	57.0503	252.941	1257.06	0.264545
e-	Cerenkov	6	3	4	57.0507	252.94	1257.06	0.264232
e-	Cerenkov	6	3	5	57.0508	252.939	1257.06	0.264178
e-	Cerenkov	6	3	6	57.0509	252.939	1257.06	0.264083
e-	Cerenkov	6	3	7	57.0509	252.939	1257.06	0.264083
e-	Cerenkov	6	3	8	57.0509	252.939	1257.06	0.264075
e-	Cerenkov	6	3	9	57.0509	252.939	1257.06	0.264075
e-	Cerenkov	6	3	10	57.0509	252.939	1257.06	0.264075
e-	Cerenkov	6	3	11	57.0509	252.939	1257.06	0.264075
e-	Cerenkov	6	3	12	57.051	252.939	1257.06	0.264075
e-	Cerenkov	6	3	13	57.051	252.939	1257.06	0.264075
e-	Cerenkov	6	3	14	57.051	252.939	1257.06	0.264075
e-	Cerenkov	6	3	15	57.051	252.939	1257.06	0.264075
e-	Cerenkov	6	3	16	57.051	252.939	1257.06	0.264057
e-	Cerenkov	4	3	3	145.992	467.937	1312.88	0.27897
e-	Cerenkov	4	3	4	145.975	467.897	1312.91	0.266821
e-	Cerenkov	4	3	5	145.972	467.891	1312.92	0.265238
e-	Cerenkov	4	3	6	145.971	467.888	1312.92	0.26433
e-	Cerenkov	4	3	7	145.971	467.889	1312.92	0.264156
e-	Cerenkov	4	3	8	145.971	467.889	1312.92	0.264119
e-	Cerenkov	4	3	9	145.971	467.889	1312.92	0.264103
e-	Cerenkov	4	3	10	145.971	467.889	1312.92	0.264093
e-	Cerenkov	4	3	11	145.971	467.889	1312.92	0.264093
